pt_GeV,eta,phi_rad,m_GeV
0.014315296,0.8830378,0.20414759,0.17581913
0.05961954,0.2716589,0.98766476,0.0006510504
0.011566781,0.9115648,0.26925215,0.07279596
0.021005455,0.8047805,0.2706479,0.24632409
0.028658438,0.7898947,0.3241885,0.10707363
0.013232924,0.8916744,0.211313,0.14767715
0.051808022,0.6479456,0.46184012,0.06494273
0.015055479,0.9062508,0.22272843,0.122968316
0.013865539,0.8814458,0.24826573,0.07455049
0.009631504,0.91980976,0.2038834,0.074049324
0.010722318,0.90223396,0.18906562,0.12735559
0.008506024,0.9229869,0.19340165,0.09419696
0.122280866,0.37711656,0.85262686,0.017715517
0.07924349,0.33226994,0.81510806,0.01762473
0.0070099896,0.9320817,0.16498138,0.08045553
0.07234338,0.5380104,0.5576731,0.070459254
0.102631226,0.3982562,0.7644427,0.02804081
0.007847005,0.93306947,0.15892006,0.10833682
0.007273575,0.9428944,0.15669613,0.07217799
0.08861274,0.39377347,0.80452174,0.032648817
0.018806111,0.77032566,0.21150327,0.2658056
0.006604146,0.9432274,0.1731041,0.07404895
0.017342381,0.8456947,0.24479303,0.21543233
0.01176815,0.8886865,0.17674197,0.15876374
0.008642078,0.92864484,0.1878803,0.08890965
0.00512681,0.95614463,0.14394015,0.061968084
0.08989376,0.50813264,0.5661551,0.06763859
0.024046026,0.8095298,0.30513248,0.06640288
0.0076206154,0.9353047,0.16875295,0.098076984
0.015877025,0.8741781,0.36040837,0.06216078
0.017803388,0.84294814,0.28764814,0.06829342
0.009431887,0.92310035,0.183503,0.11746181
0.017081307,0.8550004,0.2494727,0.21225037
0.051841434,0.7261375,0.4151991,0.097213954
0.0780365,0.2837108,0.9470396,0.004175454
0.019888956,0.8661855,0.26916552,0.08077621
0.0135211665,0.8829429,0.18000087,0.17234959
0.011961498,0.8796657,0.22256733,0.113690145
0.008245818,0.9355515,0.1720055,0.09373551
0.013533065,0.8863077,0.218622,0.074813895
0.01620925,0.86885387,0.192288,0.21647173
0.09790338,0.60576934,0.6884859,0.043045186
0.1250672,0.41129854,0.82219297,0.019990887
0.10015608,0.51399875,0.6398619,0.09659962
0.017253121,0.87484413,0.4034253,0.05213076
0.013896437,0.8798012,0.17559369,0.16229989
0.007894905,0.93232024,0.17121574,0.0932934
0.09958233,0.33415538,0.8261102,0.015108433
0.009711347,0.91275674,0.20261927,0.08382918
0.09785302,0.4921187,0.6746645,0.11428164
0.014573153,0.8579411,0.20991029,0.17500967
0.038442444,0.73797715,0.3089042,0.084218584
0.021349994,0.80539393,0.2384974,0.24663706
0.015981415,0.8566365,0.2333666,0.16730994
0.020025007,0.79805833,0.2430941,0.27804753
0.015738565,0.89719665,0.29633966,0.09303658
0.015840573,0.846619,0.22410122,0.19262439
0.07593042,0.3998747,0.64379543,0.05214029
0.016753208,0.8813574,0.3769283,0.06252727
0.034818146,0.80318004,0.30591625,0.12099293
0.009620385,0.92477894,0.1728055,0.09226027
0.0694497,0.2895198,0.8697642,0.0065790955
0.012100637,0.892966,0.1825254,0.16392738
0.091383584,0.33389157,0.86215085,0.013802392
0.0073556737,0.9391021,0.17978655,0.079921894
0.015606552,0.8855693,0.24319807,0.091252126
0.019676676,0.84091365,0.25480723,0.23082942
0.05467528,0.6223032,0.47857296,0.08619904
0.009708982,0.93135273,0.20753087,0.07561558
0.008619051,0.9417443,0.17777918,0.090309866
0.021703875,0.85106874,0.30096817,0.07821725
0.016061563,0.8652695,0.2069642,0.18365365
0.008040574,0.9432134,0.17141151,0.09134042
0.007515822,0.940927,0.15933834,0.084105715
0.0109901205,0.88184404,0.2258256,0.114354014
0.020842161,0.8055569,0.21084972,0.5786007
0.068810046,0.6484149,0.4448175,0.14259763
0.06769114,0.5920309,0.5131242,0.09805132
0.0070623937,0.9368465,0.17850104,0.08487863
0.08652094,0.42071125,0.6824253,0.052343853
0.023294438,0.84190375,0.22885035,0.21881163
0.007811719,0.93417305,0.17623974,0.069998465
0.0124101555,0.903316,0.18739657,0.18008265
0.007582973,0.9346918,0.16319455,0.09367006
0.016816145,0.7852041,0.23109892,0.21445201
0.025533168,0.781113,0.33006197,0.08917322
0.009383823,0.91010123,0.1971727,0.13008578
0.08551681,0.4261502,0.6449751,0.053072594
0.016670246,0.8789857,0.28563827,0.0652206
0.11703309,0.4766478,0.6720092,0.077328384
0.07065591,0.5588189,0.5400474,0.0945973
0.009695356,0.9331429,0.18172601,0.098417915
0.05952745,0.28467494,0.9718242,0.0014390134
0.0109771015,0.9049742,0.23386902,0.117083825
0.01910131,0.80797786,0.2745082,0.24102093
0.016985277,0.8958396,0.22904845,0.11734406
0.013531926,0.8779669,0.2331497,0.1351064
0.025546387,0.83001816,0.3397865,0.07018606
0.015747208,0.884143,0.25221646,0.120608605
0.0072271163,0.9313837,0.17839442,0.06970607
0.012170274,0.91637105,0.26679137,0.06558875
0.011018008,0.8981731,0.21549597,0.116539836
0.11369135,0.48933136,0.7212168,0.044802353
0.0813671,0.33810204,0.8820158,0.008373475
0.010547066,0.9088079,0.20518568,0.13415448
0.01704591,0.8546168,0.21118109,0.20750701
0.038519558,0.7404596,0.3716046,0.11634191
0.023136912,0.7569097,0.24495143,0.35258615
0.021603364,0.84833676,0.27785158,0.088639155
0.012334665,0.91598696,0.17154762,0.1774694
0.025194015,0.8303314,0.28866845,0.20079884
0.07983216,0.44197983,0.64784634,0.057456367
0.082779475,0.32700402,0.89254373,0.009880606
0.01433951,0.9131792,0.19509707,0.24642171
0.0067725894,0.9445794,0.16784166,0.07823399
0.082077414,0.44216332,0.6089591,0.054128233
0.023569768,0.86300576,0.29939985,0.14835513
0.08255913,0.53187627,0.6065792,0.07483495
0.0793368,0.32730937,0.82245123,0.013098932
0.0650966,0.3326785,0.7693761,0.015351756
0.012245681,0.9039386,0.22666296,0.15109123
0.10109699,0.34112838,0.8875128,0.015694322
0.0059317607,0.9461542,0.16447175,0.08121174
0.014872106,0.9145012,0.20013903,0.11352854
0.013369608,0.87335616,0.24324264,0.10228846
0.089891106,0.36496714,0.7795375,0.022042943
0.0130846575,0.8423998,0.21619248,0.13812181
0.10375368,0.33584782,0.9062346,0.009432007
0.06892638,0.31244493,0.9330027,0.0040971925
0.067847624,0.2913679,0.9825367,0.0010371978
0.11197024,0.43615586,0.7199484,0.04177837
0.020566087,0.82419896,0.22959809,0.22516525
0.010809043,0.8951698,0.23392239,0.0781601
0.011261687,0.91417164,0.18393292,0.16646516
0.0085525345,0.9136282,0.2063046,0.085427284
0.024860505,0.83048886,0.22483236,0.4979518
0.0713462,0.32106653,0.91836846,0.0058117844
0.006356935,0.9467115,0.16069086,0.07923624
0.007862916,0.93653363,0.17811212,0.090510316
0.009068736,0.9321572,0.15732305,0.13518292
0.122626096,0.45984873,0.8030345,0.034922842
0.0104904175,0.912361,0.19623578,0.13748424
0.00722674,0.94230336,0.1717856,0.093004175
0.012529289,0.8961532,0.2260471,0.13790749
0.0065875305,0.9497401,0.14942002,0.09237394
0.01830721,0.7657,0.21450327,0.30876228
0.059351478,0.31176922,0.9438178,0.0039664535
0.0801407,0.28194317,0.98552746,0.0011337419
0.030573491,0.806693,0.34650934,0.13665965
0.105157666,0.3795519,0.85734534,0.017631913
0.051460464,0.696715,0.39598474,0.104129516
0.110543296,0.33493245,0.84835994,0.017381852
0.011932798,0.90974116,0.21638629,0.068381704
0.01923902,0.82862765,0.2321284,0.23709276
0.10246834,0.36566794,0.81247896,0.020028606
0.08104402,0.5129415,0.5406781,0.07026939
0.008472363,0.9125296,0.16089289,0.10694887
0.015301555,0.89348745,0.267037,0.07655608
0.014261581,0.909628,0.21531801,0.093821235
0.017104443,0.8065053,0.20555097,0.20074536
0.09636679,0.31666005,0.9522544,0.003770071
0.09300918,0.4204548,0.7242342,0.05196742
0.013887933,0.8703464,0.25496083,0.1600193
0.06413088,0.28400284,0.95963794,0.0019041998
0.13325267,0.47970122,0.8470541,0.01973247
0.014068916,0.87469363,0.25722367,0.15085468
0.02317097,0.83333796,0.27215943,0.07738205
0.013952561,0.8883214,0.2143378,0.085799396
0.04854067,0.57733387,0.49743617,0.06549505
0.008330199,0.9354203,0.19960241,0.06924584
0.017316958,0.8592127,0.23483977,0.21293245
0.11678467,0.51455545,0.7081275,0.06747183
0.0837394,0.3200572,0.94963366,0.004625725
0.06803361,0.28607306,0.9552596,0.0025748007
0.093641184,0.44204858,0.67833424,0.05148472
0.01284834,0.8955222,0.22026026,0.07019239
0.018718855,0.7974554,0.23027238,0.23008715
0.006257677,0.9484311,0.1618031,0.06611391
0.080489226,0.39597145,0.6465717,0.04459391
0.024501687,0.79616505,0.3042789,0.07064575
0.014541209,0.8921136,0.18895184,0.08499753
0.03346981,0.8223143,0.3268166,0.08985462
0.012920765,0.9035803,0.18862651,0.1733763
0.04096113,0.7466856,0.38911492,0.13003
0.052861545,0.70581573,0.4037269,0.099305466
0.01969174,0.86605424,0.25014824,0.10297919
0.019127317,0.8392704,0.2196154,0.22452156
0.014939695,0.88158476,0.19622193,0.16689005
0.011486851,0.932254,0.1796757,0.12559475
0.07210778,0.5335376,0.5959868,0.062266197
0.08447632,0.5245545,0.60398656,0.09743692
0.061984014,0.32581472,0.934267,0.0038954015
0.024143396,0.84311426,0.27583387,0.111436956
0.017644117,0.84333044,0.24697214,0.20510465
0.019168297,0.87291104,0.25182825,0.1501771
0.011218603,0.9163756,0.21308596,0.089630656
0.08344028,0.357166,0.8228643,0.019820182
0.06914906,0.48517516,0.5705092,0.05891597
0.07102413,0.33117896,0.86342233,0.009337034
0.0152874775,0.8878285,0.2172369,0.090546004
0.08533807,0.33750573,0.8544491,0.022648804
0.08272502,0.3617274,0.7385296,0.0352818
0.018361613,0.8682789,0.25292543,0.18027638
0.041760962,0.7489445,0.4170916,0.08051548
0.09342455,0.40075296,0.7535024,0.03323569
0.012469573,0.8696513,0.20671111,0.13934278
0.0949117,0.36398137,0.7780234,0.021729205
0.007330502,0.94976276,0.15388319,0.08786347
0.020248426,0.8166759,0.2525357,0.2548837
0.012434227,0.8959582,0.17161043,0.16217484
0.011292177,0.91770196,0.20909451,0.1297283
0.017176662,0.8674385,0.21445262,0.21407956
0.011345266,0.88421553,0.19634584,0.13550085
0.010918856,0.9159004,0.18572575,0.1560949
0.025639936,0.8397492,0.31971756,0.08263175
0.01618451,0.8516384,0.21525875,0.17137519
0.007092391,0.9248906,0.18124755,0.073565125
0.018769404,0.8589572,0.28125358,0.098499864
0.009515157,0.9147607,0.17090473,0.1310903
0.119803436,0.54290146,0.80212176,0.027918428
0.085506335,0.34041965,0.8886493,0.011046793
0.09004545,0.38108468,0.69758743,0.047000777
0.068689935,0.59850615,0.4578495,0.07554995
0.09446371,0.4603167,0.6231962,0.062246714
0.015530214,0.8466952,0.2641033,0.1975189
0.02672758,0.85293525,0.3676354,0.085255064
0.0638457,0.2953991,0.94509655,0.0030581758
0.05922949,0.2994552,0.92438054,0.0040975213
0.023056757,0.7824675,0.28644353,0.2701761
0.0064825555,0.9445801,0.15596,0.07023794
0.08761475,0.34734786,0.7653247,0.01848266
0.01754005,0.8633855,0.20255129,0.250799
0.019180171,0.8739818,0.22464994,0.21598698
0.07233414,0.2810813,0.984722,0.00079168245
0.019177496,0.8508949,0.21185502,0.20714256
0.008936037,0.93177116,0.17078723,0.1073944
0.023119701,0.7593092,0.24984547,0.32867336
0.07549086,0.31533155,0.8888583,0.008650019
0.047870636,0.80745304,0.38552025,0.15207247
0.007531068,0.93528694,0.15651402,0.09547482
0.020387473,0.82282436,0.2697753,0.2040828
0.011106704,0.9077989,0.21640846,0.16429077
0.068005,0.30871013,0.9392166,0.004180866
0.02370299,0.8111482,0.30261955,0.07535941
0.10354206,0.49901256,0.67315763,0.064556696
0.019335974,0.7601681,0.2310623,0.2591216
0.011192366,0.91852033,0.2350772,0.070908375
0.010056764,0.91523254,0.18519306,0.099457934
0.010881743,0.91001725,0.1949577,0.10459516
0.030336423,0.81362957,0.29167047,0.10566164
0.00962794,0.9099571,0.17074738,0.11364351
0.007301862,0.9339645,0.14877543,0.09210333
0.060877834,0.6896044,0.40832722,0.07932723
0.075217955,0.3930228,0.70203316,0.041678358
0.021318806,0.7327866,0.23673546,0.3474447
0.013492017,0.8969038,0.22255994,0.0890571
0.02002361,0.7934359,0.24187542,0.2533167
0.007039272,0.9351879,0.17662045,0.08313063
0.0063244733,0.9478422,0.15157193,0.0904402
0.0121066235,0.9083087,0.21428892,0.081671916
0.013111384,0.90117234,0.2242952,0.090782195
0.02072054,0.8495854,0.26819414,0.08341434
0.07293271,0.25290197,0.997331,0.00019453862
0.07941618,0.31031305,0.9784888,0.0017247456
0.02097046,0.8437188,0.27451852,0.083207175
0.011576021,0.9162805,0.21442796,0.09576595
0.01648135,0.78097594,0.23785688,0.21145865
0.016956042,0.81957215,0.21771018,0.12904668
0.019301478,0.8485178,0.2564341,0.23131244
0.01740898,0.8834317,0.2976242,0.13377905
0.014595968,0.87476766,0.22700167,0.17599134
0.011621645,0.91025186,0.19269891,0.17574579
0.016868258,0.8416822,0.21839255,0.19804825
0.015790422,0.8842421,0.21571189,0.19114335
0.01622311,0.87475485,0.20082082,0.19744578
0.10976265,0.43452716,0.7573609,0.031493664
0.10054716,0.32800922,0.93176323,0.0060252924
0.011090229,0.917307,0.19870506,0.093514346
0.08846203,0.33981338,0.79027873,0.021641375
0.06498635,0.3027395,0.98790115,0.0009833673
0.117691785,0.46963784,0.699324,0.055683278
0.07597583,0.3264004,0.9102977,0.006121084
0.017946854,0.84277666,0.2330273,0.21857694
0.09568377,0.31370255,0.88612604,0.010314908
0.02248756,0.86168617,0.24534343,0.12115811
0.014933978,0.86515254,0.2114371,0.17734247
0.014454019,0.8777769,0.23933546,0.121131435
0.02329106,0.8267103,0.2478163,0.2921854
0.10534384,0.37061718,0.96605814,0.002954423
0.015154822,0.8850652,0.25082245,0.13524349
0.030655323,0.77054924,0.32733548,0.09076201
0.08515133,0.37382135,0.68909144,0.030803282
0.023660997,0.76671195,0.2625263,0.4995741
0.0075045624,0.9509701,0.16444936,0.09782741
0.08110653,0.33489555,0.7914155,0.016762212
0.0097540505,0.92753613,0.20914674,0.11022083
0.023487126,0.8028286,0.21756566,0.4032107
0.01836474,0.84448975,0.2400161,0.23312102
0.0131692225,0.90192837,0.21726663,0.10331155
0.021761907,0.8556842,0.28271002,0.08389724
0.011282376,0.8841212,0.26929316,0.10032969
0.008587904,0.93129146,0.1810833,0.09055268
0.018925052,0.8142024,0.24276668,0.24077708
0.014684366,0.8619746,0.2796015,0.07348565
0.014920977,0.8844737,0.2037814,0.1789095
0.049822412,0.6064355,0.4372954,0.07396043
0.011677041,0.91407067,0.19825938,0.13848591
0.013090273,0.9039818,0.24506685,0.0927246
0.0066204085,0.9486087,0.15311885,0.08961402
0.016484363,0.880674,0.2145044,0.21169059
0.016726445,0.8454672,0.26925924,0.19134633
0.013553821,0.89955,0.1958778,0.14156522
0.1066581,0.3563225,0.88586843,0.0131007815
0.032963134,0.829794,0.2794416,0.12341114
0.00784367,0.935191,0.18607894,0.0780077
0.042158213,0.72934365,0.35279354,0.098995104
0.045978528,0.7651815,0.4016954,0.07387221
0.013332397,0.89335877,0.26231202,0.07219875
0.029155724,0.8246244,0.3343162,0.09416133
0.09367054,0.37146088,0.7501884,0.028659744
0.026842857,0.8108769,0.29208538,0.13308609
0.022584407,0.7966629,0.2604838,0.26020455
0.017852912,0.79786325,0.18345557,0.29850656
0.008197062,0.92585063,0.15238579,0.118139386
0.025531814,0.7615376,0.26240152,0.38599604
0.124552175,0.5035179,0.7019015,0.04879827
0.07705906,0.28163248,0.9429194,0.0029722294
0.061031178,0.7673993,0.41735327,0.14666216
0.01029929,0.913116,0.19424002,0.08745961
0.08488381,0.3492313,0.7635313,0.019662246
0.06849072,0.6975339,0.58192223,0.055436384
0.07805521,0.3562562,0.74501395,0.024618754
0.022657223,0.7858767,0.29323608,0.072419174
0.011790998,0.84769887,0.22400565,0.10026689
0.013959884,0.84940934,0.24621847,0.16627832
0.08984647,0.6248752,0.69545656,0.04848263
0.011537684,0.89260477,0.19301039,0.14206025
0.02186315,0.842794,0.2412204,0.16599533
0.04737024,0.75548494,0.361003,0.08936302
0.015220866,0.87186617,0.19989477,0.18654291
0.02065202,0.8542788,0.22989495,0.35226232
0.030031985,0.83302313,0.4213797,0.060191695
0.0160927,0.8879714,0.27345157,0.0761477
0.010428303,0.91906625,0.19474909,0.14214732
0.012318336,0.8818722,0.22098915,0.135078
0.061945055,0.58524364,0.48424238,0.07717392
0.022489727,0.7688871,0.25276846,0.27913007
0.024017481,0.7993531,0.24284498,0.3097577
0.033559352,0.7827369,0.51664513,0.058296278
0.010187304,0.90823084,0.18330376,0.1313388
0.1267574,0.42779323,0.8511534,0.021096842
0.070185974,0.30073577,0.9252316,0.0051176925
0.0140328435,0.8965693,0.19478264,0.18733527
0.0076671806,0.9411994,0.1810369,0.091534965
0.015123988,0.8732615,0.27654544,0.16771784
0.06869854,0.7033143,0.5503075,0.058866605
0.014962596,0.8327124,0.2720214,0.17693509
0.007233997,0.9339358,0.17310384,0.06752189
0.023254571,0.7857501,0.26099414,0.23773493
0.022579443,0.8279431,0.30162215,0.08498422
0.010505139,0.9012942,0.18027885,0.11958848
0.011047508,0.9066683,0.26489368,0.06988739
0.0073593995,0.9389023,0.15991493,0.09677767
0.0347581,0.7657072,0.32675824,0.077028036
0.061509576,0.62167037,0.5025119,0.062135454
0.008228148,0.929523,0.18008706,0.099146664
0.08097687,0.34093386,0.78125995,0.024150478
0.04460031,0.64845675,0.4414208,0.07276588
0.017902415,0.8510709,0.29101655,0.17536731
0.06684441,0.61571246,0.49838683,0.08244998
0.013271465,0.89700353,0.22375493,0.07284676
0.0132596055,0.89317626,0.22697525,0.075196326
0.011733969,0.8996218,0.2728069,0.07308273
0.09583057,0.4237563,0.718241,0.035890166
0.007723941,0.9480448,0.15771726,0.107864134
0.008856625,0.9330233,0.1876173,0.0933025
0.014563693,0.8795619,0.21701722,0.08052825
0.0066019576,0.9388694,0.16883837,0.06916576
0.060905512,0.7277523,0.49637416,0.08392908
0.077476084,0.27967608,0.98347366,0.000995193
0.02021552,0.8054472,0.26160514,0.21845874
0.019164434,0.80823964,0.26036865,0.26787475
0.03829448,0.6988769,0.3940308,0.07564182
0.017475383,0.85506004,0.26558614,0.19588861
0.008822418,0.93087494,0.17939483,0.09513203
0.01712167,0.8638622,0.21792929,0.24119587
0.049168807,0.64969057,0.43308216,0.09109578
0.024950456,0.8156556,0.28605765,0.09699951
0.019593617,0.84389424,0.30585036,0.20789304
0.018919768,0.8524116,0.2869501,0.23603098
0.010693122,0.90466493,0.24522528,0.082934216
0.058366936,0.25706932,0.99136287,0.00048509272
0.010578959,0.91340655,0.23845226,0.06600462
0.01146583,0.914037,0.18312943,0.0951845
0.015792148,0.8945002,0.19049937,0.20370752
0.011754899,0.9272744,0.2035576,0.10425215
0.022133952,0.8308543,0.21902777,0.42780307
0.079749286,0.31022206,0.97096467,0.0025363679
0.02144481,0.86462337,0.31453073,0.07782439
0.095295124,0.44486645,0.6409703,0.054439805
0.0195973,0.868576,0.25796118,0.10613823
0.09387055,0.3305368,0.932143,0.0067064166
0.08413466,0.3338315,0.9657493,0.0038504116
0.053279895,0.7437917,0.46583676,0.06911439
0.050666846,0.5618914,0.47049135,0.06798807
0.037200365,0.74179864,0.35213163,0.08509294
0.08694546,0.37768355,0.81032443,0.018186603
0.009264581,0.912728,0.17401563,0.12955013
0.03533924,0.7576818,0.31866363,0.12149716
0.10720728,0.46906498,0.6929187,0.059367266
0.012056937,0.8977833,0.18390036,0.16269921
0.011822192,0.9002056,0.19821434,0.11923725
0.0832936,0.353772,0.7937891,0.020628255
0.012309867,0.9108541,0.22997078,0.10866499
0.0056467713,0.95573217,0.15220869,0.08374612
0.057647865,0.57249224,0.5434121,0.090734586
0.115639724,0.33484575,0.97033155,0.0028929436
0.008292328,0.9257483,0.15780613,0.09582828
0.017510518,0.8888022,0.2697261,0.08234039
0.068987,0.2873404,0.9668203,0.0021931452
0.014497672,0.8450487,0.19741574,0.16832946
0.06856879,0.30151486,0.97173136,0.0018330512
0.050313655,0.76045626,0.4425264,0.08860188
0.054165877,0.3210161,0.9661329,0.0014007423
0.008547724,0.92768264,0.19121215,0.085641794
0.007247244,0.9312021,0.18457687,0.071280025
0.016499896,0.872522,0.22675069,0.1865743
0.064612195,0.26510164,0.9978456,0.00012438395
0.015325972,0.8611774,0.21597423,0.1636271
0.0095413225,0.92626923,0.18831955,0.1552826
0.012109054,0.86196923,0.19050683,0.12630205
0.0059769186,0.954199,0.1469143,0.06941165
0.1165798,0.4476283,0.7475775,0.036814265
0.014788617,0.8451556,0.21913818,0.19645727
0.023555353,0.84671503,0.25660166,0.104028694
0.071524896,0.30663383,0.8942834,0.0061767236
0.017591957,0.8768889,0.21985558,0.26579225
0.0761513,0.3638259,0.71696365,0.030784242
0.02792499,0.8258007,0.29169825,0.10054207
0.07821218,0.45433575,0.6027621,0.049863514
0.12579869,0.5344518,0.7615558,0.030573145
